
 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

         1  3.956794E-04  0.000000E+00  0.000000E+00
         2  2.164696E-04  0.000000E+00  0.000000E+00
         3  6.318702E-04 -1.648817E-04  1.138229E-03
         4  8.178258E-04 -1.648817E-04  0.000000E+00
         5 -6.270031E-05 -6.317585E-04  4.859233E-04
         6 -2.554343E-04 -8.397041E-04  1.053398E-03
         7 -4.797939E-05 -1.018110E-03  1.970910E-03
         8  1.515005E-04 -8.101644E-04  1.400156E-03
         9  4.055330E-04 -5.141675E-05  1.904452E-04
        10  4.064177E-04 -9.882796E-05  2.597118E-04
        11  3.237485E-04 -3.641823E-05  3.205301E-04
        12  3.675888E-04 -9.722114E-05  5.895885E-04
        13  5.609027E-04 -1.591133E-04  8.617773E-04
        14  5.987737E-04 -1.564846E-04  1.068911E-03
        15  6.304654E-04 -8.259066E-05  1.079196E-03
        16  6.245048E-04  7.181622E-07  8.843173E-04
        17  7.020980E-04 -9.758918E-05  6.401666E-04
        18  6.565341E-04 -3.935203E-05  3.453244E-04
        19  4.700198E-04  4.157310E-05  2.926627E-04
        20  4.389484E-04  1.991140E-05  1.749463E-04
        21 -1.142506E-04 -7.348688E-04  3.683552E-04
        22 -1.556303E-04 -8.419001E-04  5.044687E-04
        23 -1.998676E-04 -8.396740E-04  6.467094E-04
        24 -1.407636E-04 -8.852131E-04  1.033455E-03
        25 -7.633233E-06 -9.086733E-04  1.214011E-03
        26 -2.938233E-05 -9.483090E-04  1.457301E-03
        27  1.201987E-05 -8.841255E-04  1.533706E-03
        28  4.832356E-05 -7.411966E-04  1.364850E-03
        29  8.748487E-05 -7.793203E-04  1.242945E-03
        30  2.665716E-05 -7.363470E-04  8.819834E-04
        31 -9.967353E-05 -6.938537E-04  6.448966E-04
        32 -7.112482E-05 -6.732511E-04  4.705436E-04
        33  3.045578E-04 -3.532033E-04  3.568707E-04
        34  6.511386E-05 -4.385809E-04  6.319607E-04
        35  6.580281E-06 -7.110298E-04  8.260264E-04
        36 -3.692865E-05 -4.998552E-04  2.721358E-04
        37  1.723611E-04 -2.441403E-04  9.494470E-05
        38  2.701659E-04 -1.060713E-04  6.101260E-05
        39  4.849219E-04 -3.077918E-04  1.271835E-03
        40  2.585933E-04 -5.622262E-04  1.406553E-03
        41  2.229018E-04 -6.565014E-04  1.684529E-03
        42  4.330847E-04 -6.065981E-05  4.294640E-04
        43  4.275475E-04 -3.677856E-04  8.053396E-04
        44  1.619476E-04 -4.453268E-04  1.100191E-03
        45  4.435001E-04 -8.166505E-05  4.048511E-04
        46  5.000527E-04 -3.088867E-05  3.879519E-04
        47  5.154612E-04 -7.444608E-05  6.039553E-04
        48  5.308698E-04 -9.635310E-05  6.725092E-04
        49  5.874224E-04 -4.571119E-05  6.788098E-04
        50 -1.039314E-04 -8.231852E-04  7.309633E-04
        51 -6.808858E-05 -7.516990E-04  8.345519E-04
        52 -5.365338E-05 -8.169395E-04  8.932419E-04
        53 -3.921818E-05 -8.605297E-04  1.119109E-03
        54 -3.375360E-06 -7.891780E-04  1.199498E-03
        55  2.532424E-04 -2.197684E-04  3.077215E-04
        56  1.710159E-04 -2.756054E-04  1.843287E-04
        57  1.725075E-04 -3.275659E-04  4.028970E-04
        58  1.326633E-04 -3.944364E-04  3.585213E-04
        59 -1.714725E-05 -5.889596E-04  4.665033E-04
        60  3.651260E-04 -3.136232E-04  8.453454E-04
        61  1.842938E-04 -4.793388E-04  6.341638E-04
        62  2.590169E-04 -5.078513E-04  8.585181E-04
        63  2.507154E-04 -5.309074E-04  1.051585E-03
        64  7.851318E-05 -6.990376E-04  1.240487E-03
        65  4.931228E-04 -2.289909E-04  8.735739E-04
        66  2.763588E-04 -4.528298E-04  1.064435E-03
        67  2.893004E-04 -3.282379E-04  8.885052E-04
        68  3.435776E-04 -3.339987E-04  6.695126E-04
        69  1.943978E-04 -6.022931E-04  1.385638E-03
        70  3.812392E-04 -1.347301E-04  2.762308E-04
        71  3.016482E-04 -2.702625E-04  3.721059E-04
        72  2.027910E-04 -2.058706E-04  2.894035E-04
        73  1.869583E-04 -2.186939E-04  1.754138E-04
        74  9.873736E-05 -4.918091E-04  6.713727E-04
        75  3.731826E-04 -2.070552E-04  5.582505E-04
        76  2.143694E-04 -3.581029E-04  4.346960E-04
        77  2.152171E-04 -2.795062E-04  4.459453E-04
        78  2.309039E-04 -3.724115E-04  4.849624E-04
        79  2.465908E-04 -4.558238E-04  7.305026E-04
        80  2.474385E-04 -3.533994E-04  7.437056E-04
        81  8.862527E-05 -5.783020E-04  9.377655E-04
       156  1.400550E-04 -2.913766E-04  3.609896E-04
       157  1.262258E-04 -3.512969E-04  4.028970E-04
       158  1.060649E-04 -3.883537E-04  6.369378E-04
       161  1.782111E-04 -4.527404E-04  1.017099E-03
       162  2.827479E-04 -4.615696E-04  1.258884E-03
       163  2.664866E-04 -4.999465E-04  1.461145E-03
       166  3.073197E-04 -4.370586E-04  1.534985E-03
       167  3.355820E-04 -3.045070E-04  1.402276E-03
       168  3.701760E-04 -3.400815E-04  1.241819E-03
       171  3.077309E-04 -2.968609E-04  8.834215E-04
       172  1.790600E-04 -2.521523E-04  6.897694E-04
       173  1.711871E-04 -2.496548E-04  4.565938E-04
       176  1.773071E-04 -3.667601E-04  6.980233E-04
       177  2.065600E-04 -3.165684E-04  7.734634E-04
       178  2.309039E-04 -3.724115E-04  9.928516E-04
       179  2.552479E-04 -4.187615E-04  1.058021E-03
       180  2.845008E-04 -3.447423E-04  1.131507E-03

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.1000000E+01

         1   1 -1.590185E-01  3.563187E-01  5.421748E+00  9.474802E-01  3.141408E+00  1.954270E+00
         1   2 -4.849916E+00  7.434417E+00  6.625593E+00  3.916719E-01 -1.606891E+01 -3.301203E+00
         1   3  5.900789E+00  6.078781E-01  6.497869E+00  5.859715E-01  1.076774E+00 -1.705512E+01
         1   4 -4.080761E+00  2.931513E+00  2.979167E+00  1.110324E+01  8.570504E+00  3.724339E+00
         1   5 -4.327328E+00 -3.822421E+00 -2.204727E+00 -1.186306E+00 -2.150447E+00 -2.761370E+00
         1   6  6.757562E+00  1.251027E+00  2.915423E+01 -3.880906E+00  2.200414E+01 -7.605773E+00
         1   7  6.604476E+00  2.819208E-01  1.767825E+01 -4.084151E+00 -5.900797E+00  1.323967E+01
         1   8 -1.908621E+00 -5.134456E+00 -4.192911E+00 -7.806694E+00 -1.021310E+01 -4.031775E+00
         2   1 -1.066569E+01 -4.109391E+00 -1.940186E+01  9.773392E+00  7.068740E+00 -9.215304E+00
         2   2 -3.077877E+00 -2.562540E+00  6.135500E+01  7.714830E+00 -1.762940E+01  1.644226E+01
         2   3 -4.224960E+00  2.787314E+00 -1.240610E+01  1.339603E+01 -1.119136E-01 -4.734252E+00
         2   4 -5.643019E+00 -5.207900E+00 -1.952958E+01  9.579092E+00  4.837327E+00 -8.054946E+00
         2   5  1.294614E+01 -6.443548E+00 -9.598778E-01 -1.005965E+01 -2.859790E+01 -4.137282E+00
         2   6  4.334598E+00  4.839505E+00  2.767547E+01 -4.288669E+00 -9.235324E+00  8.624402E+00
         2   7 -2.567563E+00 -5.793398E+00 -2.225642E+01 -1.350525E+01  9.102658E+00 -2.921334E+00
         2   8 -1.090099E+00  6.470496E+00 -1.243586E+01 -9.856407E+00  2.432306E+00  1.983342E+01
         3   1 -7.512018E+00 -3.739798E+00 -3.034909E+01  7.401630E+00 -7.469799E+00  8.764306E+00
         3   2  1.977139E+00  1.319212E+00 -9.607390E-01  1.121857E+01 -3.250716E+00  4.024892E+00
         3   3 -6.419696E-01 -1.094438E+00  6.873124E+01  5.148769E+00  1.395510E+01 -1.240810E+01
         3   4 -5.105611E+00 -5.577493E+00 -2.694579E+01  7.207331E+00 -1.054739E+01  5.181141E+00
         3   5 -6.869686E+00  5.011339E+00 -2.168013E+01 -7.687890E+00  3.812247E+00 -1.912406E+01
         3   6 -1.205730E+00 -4.334241E+00 -1.363800E+01 -1.133673E+01 -3.588264E+00  2.211974E+00
         3   7  3.948123E+00  3.380348E+00  4.686144E+01 -1.713663E+00  3.182442E+00 -4.590239E+00
         3   8  5.359306E+00 -4.984391E+00 -1.997815E+01 -7.484645E+00  2.274066E+01  1.031182E-01
         4   1  2.121338E+00  1.463411E+00  1.442452E+01  1.328070E+01 -5.207875E+00 -4.433699E+00
         4   2  4.031790E+00  2.075980E+00 -4.321637E+00  2.763434E+00  1.555697E+00  1.776448E+01
         4   3  7.101663E-01  5.966315E+00 -9.183380E-01  2.957733E+00  1.954756E+01 -7.329606E-01
         4   4  2.276889E+00  1.824421E+00  1.279798E+01  3.513542E+00  5.328834E-01  2.079893E+00
         4   5 -5.467878E-01 -3.675299E+00  4.425507E+00 -9.975212E+00  4.698705E+00  3.322415E+00
         4   6  8.248884E-01 -1.177236E+00  8.433983E+00 -6.252668E+00 -3.437557E-01 -1.253031E+01
         4   7 -8.292697E-01  2.710184E+00  1.013596E+01 -6.455912E+00 -1.614691E+01  3.571610E+00
         4   8 -4.713803E+00 -5.281578E+00  1.698124E+01 -3.761312E+00  8.203330E+00  6.795533E+00
         5   1  3.914061E+00  4.418968E+00  2.008589E+01  4.471509E+00 -4.800710E-01  1.308513E-01
         5   2  9.205477E+00 -1.570511E+00  5.251825E+00  2.544470E+00 -2.231905E+01  3.712480E+00
         5   3  3.782938E+00  2.729835E+00 -6.224156E+00  2.341225E+00  2.007504E+00 -1.355457E+01
         5   4  2.725148E+00 -5.006870E-01 -2.356283E+00  3.608796E+00  7.542399E+00  1.361075E+00
         5   5 -2.807631E+00 -2.292294E+00  3.314164E+01 -2.813381E+00 -9.935145E+00 -8.748007E+00
         5   6 -7.434702E+00  1.675083E+00 -6.962403E+00 -3.341531E+00  1.228659E+01  4.399342E+00
         5   7  1.414547E-01 -1.976908E+00 -7.090127E+00 -3.147231E+00  2.136566E-02  1.327279E+01
         5   8 -5.713783E+00  1.298491E+00 -1.841614E+00 -4.181934E-01 -6.063333E+00 -1.217168E+00
         6   1  8.693327E+00 -2.229764E+00  3.707921E+00 -1.910851E+00  2.179272E+01  3.305052E+00
         6   2  3.051838E+00  3.556745E+00  2.285472E+01 -3.441055E+00  1.145360E-01  4.963864E-01
         6   3  2.954439E+00 -2.713961E-01 -3.093694E+00 -1.935135E+00 -7.047836E+00  8.665117E-01
         6   4  3.123684E+00  2.217685E+00 -7.768061E+00 -1.707606E+00 -1.600076E+00 -1.302824E+01
         6   5 -7.121424E+00  1.217336E+00 -8.730150E+00  2.639318E+00 -1.251996E+01  4.683527E+00
         6   6 -2.234267E+00 -1.718930E+00  3.478666E+01  2.439680E+00  9.166769E+00 -7.979631E+00
         6   7 -5.789032E+00  1.223241E+00 -2.904278E+00 -5.987167E-01  6.052722E+00 -1.206557E+00
         6   8 -3.162916E-01 -1.663630E+00 -8.857874E+00  2.445019E+00 -3.055502E-01  1.350616E+01
